id_cliente;nombre;sexo;fecha_nacimiento;edad;distrito;fecha_alta;segmento_programa;ingresos_mensuales_aprox
CLI04294;Yesica del Riquelme;M;1968-10-03;57;Santiago de Surco;2025-03-28 00:00:00;Regular;4008.09
CLI04295;Nicolasa Conde;M;1955-10-05;70;Miraflores;2025-03-19 00:00:00;Regular;5812.12
CLI04296;Manu Peralta Catalan;M;1984-11-13;41;San Miguel;2025-03-25 00:00:00;Regular;11077.32
CLI04297;Luis Nadal Llabres;M;1991-01-07;35;San Juan de Lurigancho;2024-03-13 00:00:00;Platino;10753.02
CLI04298;Crescencia Sevilla Bustos;M;2004-08-09;21;San Juan de Lurigancho;2024-01-11 00:00:00;Premium;3599.48
CLI04299;Rene Gaston Urrutia Llado;F;1961-03-29;65;Comas;2024-03-12 00:00:00;Platino;11474.87
CLI04300;Zoraida Garmendia Armengol;M;1967-11-14;58;Ate;2024-11-24 00:00:00;Platino;6438.41
CLI04301;Josefa Salva Andreu;F;1968-09-25;57;San Juan de Lurigancho;2024-10-31 00:00:00;Platino;3130.42
CLI04302;Agueda Quesada Andrade;M;1974-11-13;51;Magdalena;2024-09-18 00:00:00;Basico;2593.59
CLI04303;Bernarda Gras Zurita;F;2006-12-14;19;Ate;2024-01-13 00:00:00;Premium;5058.65
CLI04304;Flavio Amaya Vargas;F;1974-10-16;51;Santiago de Surco;2024-02-10 00:00:00;Regular;7159.47
CLI04305;Placido Toledo Pineda;M;1984-05-13;42;Comas;2024-04-17 00:00:00;Regular;4541.3
CLI04306;Leon Roman Exposito;F;1986-06-19;40;San Miguel;2024-04-29 00:00:00;Platino;5207.19
CLI04307;Debora Villanueva;M;1995-09-30;30;Miraflores;2025-04-06 00:00:00;Platino;9994.45
CLI04308;Catalina del Martorell;M;1962-02-20;64;Miraflores;2024-08-31 00:00:00;Regular;3976.08
CLI04309;Leire Alcantara Arnal;F;1993-07-25;32;Comas;2024-08-16 00:00:00;Premium;5243.3
CLI04310;Atilio Marquez-Nino;M;1994-10-21;31;Santiago de Surco;2024-03-31 00:00:00;Platino;8932.88
CLI04311;Matias Lopez Talavera;F;1979-09-25;46;San Miguel;2024-10-03 00:00:00;Basico;1306.2
CLI04312;Horacio Sans-Gelabert;F;1984-07-10;41;Los Olivos;2025-04-14 00:00:00;Platino;8433.72
CLI04313;Elena Arnau Ferran;F;1981-09-09;44;San Miguel;2024-10-20 00:00:00;Regular;7066.23
CLI04314;Maxi Eligio Cuenca Aroca;F;1982-12-02;43;Comas;2024-12-06 00:00:00;Platino;10641.16
CLI04315;Wilfredo Franch Pineiro;M;1995-05-15;31;San Juan de Lurigancho;2024-11-22 00:00:00;Premium;4079.33
CLI04316;Pio Canovas Julian;F;1990-12-19;35;San Borja;2024-05-05 00:00:00;Premium;4267.69
CLI04317;Roman Valdes;M;1976-02-24;50;Los Olivos;2024-04-28 00:00:00;Basico;1971.29
CLI04318;Maria Teresa de Sanz;M;1954-05-23;72;Ate;2024-12-18 00:00:00;Regular;9328.76
CLI04319;Nico Perello Manuel;F;1954-04-28;72;Santiago de Surco;2025-01-25 00:00:00;Basico;2466.07
CLI04320;Severo Nacho Ribas Tamayo;M;1970-07-12;55;;2024-04-03 00:00:00;Basico;2128.05
CLI04321;Damian Torre Rodriguez;F;2007-06-23;19;San Juan de Lurigancho;2025-02-10 00:00:00;Premium;4284.26
CLI04322;Lupe Gracia Casas;F;1973-05-26;53;Magdalena;2024-10-22 00:00:00;Regular;3903.31
CLI04323;Luisa Miranda Sebastian;F;1971-10-14;54;Magdalena;2024-10-13 00:00:00;Regular;6354.68
CLI04324;Angelino Barrio;M;1995-08-14;30;;2024-05-21 00:00:00;Platino;6747.36
CLI04325;Luisina Higueras Carro;M;1984-07-21;41;Santiago de Surco;2024-07-25 00:00:00;Premium;9721.95
CLI04326;Cipriano Cebrian Cuesta Pozuelo;M;1975-07-24;50;Ate;2024-04-20 00:00:00;Basico;1373.39
CLI04327;Celestino del Cornejo;M;1965-01-04;61;;2024-06-11 00:00:00;Regular;9543.76
CLI04328;Maria Carmen Obdulia Angel Palomo;F;1998-01-02;28;San Borja;2024-04-18 00:00:00;Basico;1896.77
CLI04329;Alejandro Antonio Alemany Gallo;F;1984-06-07;42;San Miguel;2024-10-06 00:00:00;Premium;7191.26
CLI04330;Ovidio Carlos Iniesta Segovia;M;1968-08-14;57;Comas;2024-02-01 00:00:00;Premium;9789.66
CLI04331;Ana Sofia Montserrat Riquelme;M;1958-07-12;67;Los Olivos;2024-04-01 00:00:00;Regular;5797.4
CLI04332;Kike Ferrandiz Navarro;F;1976-05-29;50;Miraflores;2025-02-12 00:00:00;Basico;2291.82
CLI04333;Josefa Luis-Osuna;F;1981-01-02;45;Comas;2024-02-24 00:00:00;Premium;8141.64
CLI04334;Viviana del Moliner;F;1985-10-02;40;Miraflores;2024-12-17 00:00:00;Regular;9211.16
CLI04335;Dolores Chelo Varela Cortina;F;1962-04-28;64;Santiago de Surco;2024-01-30 00:00:00;Regular;7084.08
CLI04336;Geraldo Casado Peralta;M;1987-12-26;38;San Borja;2024-05-27 00:00:00;Premium;6660.89
CLI04337;Ingrid Borja;M;1971-11-30;54;Magdalena;2024-02-12 00:00:00;Regular;6720.54
CLI04338;Ruy Fortuny Araujo;F;2007-03-27;19;Miraflores;2024-03-31 00:00:00;Basico;1280.21
CLI04339;Alma Eugenia Barranco Baron;F;1953-03-17;73;San Borja;2024-07-28 00:00:00;Premium;5111.44
CLI04340;Rufino Angel Torrent;F;1981-02-19;45;Magdalena;2024-08-15 00:00:00;Basico;2114.33
CLI04341;Adelia Castilla;M;1962-05-08;64;San Miguel;2024-05-31 00:00:00;Basico;1286.48
CLI04342;Quirino Rebollo;F;1960-03-07;66;Comas;2024-08-22 00:00:00;Regular;6585.07
CLI04343;Chuy Leon Colomer;M;1965-02-18;61;Comas;2025-03-17 00:00:00;Premium;6134.0
CLI04344;Reinaldo Gomez Carvajal;M;1987-01-13;39;San Miguel;2024-01-05 00:00:00;Platino;10663.88
CLI04345;Clarisa Teofila Bautista Corral;M;1963-09-11;62;Los Olivos;2024-02-28 00:00:00;Premium;8647.85
CLI04346;Juan Carlos Cipriano Vilalta Solano;F;1978-04-17;48;;2025-02-20 00:00:00;Basico;2786.3
CLI04347;Eliana Garcia Iborra;M;1989-08-06;36;Santiago de Surco;2024-08-03 00:00:00;Premium;4092.43
CLI04348;Miguela Jaume;F;1993-12-06;32;Santiago de Surco;2024-11-18 00:00:00;Premium;11345.53
CLI04349;Panfilo Amilcar Pareja Almazan;F;1967-10-14;58;Comas;2024-10-06 00:00:00;Regular;8925.78
CLI04350;Pili Quintana Diez;M;1963-03-28;63;Comas;2024-11-23 00:00:00;Regular;4171.82
CLI04351;Armida Cantero Alfaro;M;1983-10-19;42;Comas;2024-05-20 00:00:00;Premium;11000.11
CLI04352;Cecilio Casanova Mora;M;1975-03-12;51;Magdalena;2024-06-07 00:00:00;Regular;3830.45
CLI04353;Leocadio Bas;M;2001-12-23;24;Los Olivos;2024-02-21 00:00:00;Platino;10570.51
CLI04354;Constanza Valle;M;2001-08-16;24;Santiago de Surco;2025-04-01 00:00:00;Regular;5426.8
CLI04355;Patricio Jonatan Sanchez Cabrero;M;1961-06-25;65;Ate;2025-02-15 00:00:00;Regular;10506.89
CLI04356;Juan Pablo Baez Carlos;M;2003-08-22;22;Miraflores;2024-09-22 00:00:00;Basico;2108.51
CLI04357;Remigio Martinez Salazar;M;1974-08-23;51;Ate;2024-08-24 00:00:00;Basico;1861.64
CLI04358;Dafne Herrera Benavente;M;1970-11-26;55;Santiago de Surco;2025-02-08 00:00:00;Basico;2387.43
CLI04359;Amada Comas;M;1957-02-19;69;Magdalena;27/03/2024;Platino;7690.76
CLI04360;Vasco Flores Palomo;F;1971-07-04;54;San Miguel;2024-01-25 00:00:00;Premium;6808.72
CLI04361;Manuel Tirado-Mayo;M;1966-05-03;60;San Borja;2025-03-26 00:00:00;Platino;8177.74
CLI04362;Agapito Batalla Cortes;F;2002-06-02;24;San Miguel;2024-11-24 00:00:00;Basico;1490.07
CLI04363;Moreno Cortina-Riera;F;1981-08-30;44;San Miguel;2024-03-22 00:00:00;Premium;4772.12
CLI04364;Edgardo Carlos Castillo;M;1994-05-08;32;Magdalena;2024-07-12 00:00:00;Premium;11436.54
CLI04365;Evaristo Tellez;F;2006-03-05;20;Magdalena;2024-11-14 00:00:00;Platino;6849.88
CLI04366;Galo Torrents Herrera;F;1965-05-15;61;Ate;2024-01-30 00:00:00;Platino;10447.98
CLI04367;Maria Pilar Benavent;M;1996-05-20;30;San Borja;2024-09-23 00:00:00;Basico;1040.63
CLI04368;Soledad Carmona Roldan;M;2002-04-29;24;San Borja;2024-01-19 00:00:00;Regular;8635.55
CLI04369;Paloma Franco Mayo;F;1966-05-19;60;Ate;2024-01-20 00:00:00;Premium;7358.69
CLI04370;Maria Pilar Esteve Mari;M;1987-10-24;38;Ate;2025-03-31 00:00:00;Regular;5801.28
CLI04371;Margarita Lucas Herranz;F;2008-06-21;18;Los Olivos;2024-04-16 00:00:00;Platino;4770.46
CLI04372;Dalila de Estevez;M;1979-04-13;47;San Miguel;2024-10-05 00:00:00;Premium;3049.79
CLI04373;Jose Miguel Madrigal Solis;M;1987-05-16;39;Comas;2025-03-11 00:00:00;Regular;4447.57
CLI04374;Alejandro Peralta;F;1993-09-17;32;Miraflores;2024-12-21 00:00:00;Basico;1807.2
CLI04375;Maxi Feliu Valencia;M;1961-07-04;64;San Miguel;2025-04-17 00:00:00;Regular;9617.05
CLI04376;Inigo Leiva Alamo;M;1998-07-05;27;Santiago de Surco;2024-02-16 00:00:00;Premium;6871.09
CLI04377;Hector Portillo Boada;M;2003-11-17;22;Ate;2024-01-19 00:00:00;Premium;5721.52
CLI04378;Cecilia del Duque;M;2006-12-18;19;Ate;2024-12-10 00:00:00;Basico;1793.15
CLI04379;Esteban Juarez Tenorio;M;1953-05-21;73;San Miguel;2024-05-05 00:00:00;Basico;1902.19
CLI04380;Sabina Rufina Infante Coello;M;1999-03-28;27;Santiago de Surco;2025-04-19 00:00:00;Premium;5969.28
CLI04381;Bartolome Vilanova Andrade;M;1956-06-13;70;Magdalena;2025-02-07 00:00:00;Premium;9229.38
CLI04382;Mateo Revilla Esparza;M;1986-12-16;39;Los Olivos;16/04/2025;Platino;9976.88
CLI04383;Dolores Linares Esteve;F;1984-08-23;41;Miraflores;2024-03-12 00:00:00;Basico;1905.37
CLI04384;Ines Isern Acuna;M;1974-03-25;52;Comas;2024-09-27 00:00:00;Platino;6948.94
CLI04385;Angel de Palma;F;1993-04-12;33;Miraflores;2024-10-19 00:00:00;Platino;4298.87
CLI04386;Marta Lorena Mariscal Almansa;F;1991-02-01;35;Ate;2024-02-05 00:00:00;Regular;11303.47
CLI04387;Alma Padilla Santos;F;1954-02-24;72;San Miguel;2024-08-10 00:00:00;Basico;2193.5
CLI04388;Gabriela Belmonte Leal;M;2007-05-09;19;San Borja;2024-08-03 00:00:00;Premium;8214.63
CLI04389;Valerio Julian Casals;F;1961-03-09;65;San Borja;2024-07-24 00:00:00;Regular;4278.07
CLI04390;Santiago Quintero;F;1974-07-05;51;Los Olivos;2025-03-29 00:00:00;Premium;8788.72
CLI04391;Pastor Pedrosa;M;1972-12-27;53;Ate;2024-07-28 00:00:00;Premium;5805.71
CLI04392;Josefina Tomasa Gimeno Paez;M;2001-02-11;25;San Borja;2024-06-07 00:00:00;Premium;9440.4
CLI04393;Ruth Herrero Espada;M;1985-11-27;40;San Miguel;2024-07-24 00:00:00;Platino;5700.76
CLI04394;Joaquin del Carrera;F;1980-06-19;46;Santiago de Surco;2024-08-27 00:00:00;Basico;1043.0
CLI04395;Lola Saldana Gargallo;F;1980-04-16;46;Ate;2025-03-15 00:00:00;Premium;7571.62
CLI04396;Leocadio Chuy Vinas Mateu;M;1957-06-06;69;Comas;2024-09-17 00:00:00;Premium;5384.67
CLI04397;Maria Belen Planas Tejedor;M;1954-09-16;71;San Miguel;2024-07-09 00:00:00;Platino;4952.85
CLI04398;Raquel de Ayala;F;1965-05-21;61;Santiago de Surco;2024-01-14 00:00:00;Regular;8989.38
CLI04399;Eutropio Verdejo;F;1973-09-25;52;Santiago de Surco;2024-10-10 00:00:00;Platino;7643.92
CLI04400;Hermenegildo Millan Pol;M;2003-06-11;23;Santiago de Surco;2024-04-23 00:00:00;Basico;2583.63
CLI04401;Benito Jose Carlos Estrada Dieguez;F;1970-01-21;56;Los Olivos;2024-01-06 00:00:00;Premium;8683.38
CLI04402;Carina Mur-Rivas;M;1980-05-10;46;Comas;2024-06-05 00:00:00;Basico;2189.35
CLI04403;Beatriz Feijoo Pavon;F;1975-11-13;50;Comas;2024-03-28 00:00:00;Platino;3656.88
CLI04404;Amor Silva Alegre;M;2005-01-02;21;Miraflores;2025-02-27 00:00:00;Platino;10833.17
CLI04405;Mar Mesa Enriquez;F;1971-04-27;55;Santiago de Surco;2024-09-18 00:00:00;Basico;2276.5
CLI04406;Rufino de Neira;M;1954-07-16;71;Ate;2024-10-13 00:00:00;Premium;11153.43
CLI04407;Alonso Villar Martin;M;1961-02-01;65;San Miguel;2024-07-31 00:00:00;Basico;1490.85
CLI04408;Andrea Camino Soler;M;1988-04-08;38;San Miguel;2025-02-16 00:00:00;Premium;4017.39
CLI04409;Luis Segura Gallego;F;2008-01-13;18;Magdalena;2024-05-16 00:00:00;Premium;5293.29
CLI04410;Oriana Alfonso Oller;M;1975-08-26;50;Los Olivos;2024-05-20 00:00:00;Premium;3087.5
CLI04411;Jose Paz Alberdi;F;1984-12-08;41;Santiago de Surco;2024-11-29 00:00:00;Basico;2210.25
CLI04412;Buenaventura Tamayo Blazquez;F;2003-11-10;22;Santiago de Surco;2024-08-12 00:00:00;Regular;9802.25
CLI04413;Elisabet Fuentes Nogueira;M;2005-06-18;21;Magdalena;2024-02-19 00:00:00;Regular;6891.72
CLI04414;Esmeralda Revilla Escolano;M;1967-06-02;59;Santiago de Surco;2024-02-25 00:00:00;Regular;10262.03
CLI04415;Ale Menendez;M;1972-09-11;53;San Miguel;2024-02-23 00:00:00;Regular;5683.81
CLI04416;Domitila Carranza Pastor;F;2001-05-01;25;Santiago de Surco;2024-09-01 00:00:00;Platino;7174.93
CLI04417;Florinda Heredia-Batalla;M;1998-09-21;27;San Borja;2025-04-09 00:00:00;Platino;5608.32
CLI04418;Agueda Anton Carbo;M;1962-05-25;64;Los Olivos;2024-12-17 00:00:00;Regular;3582.03
CLI04419;Danilo Camacho;F;1961-03-04;65;San Borja;2024-04-12 00:00:00;Premium;5509.49
CLI04420;Reyes del Trillo;F;1978-01-14;48;Magdalena;2024-07-23 00:00:00;Premium;6651.97
CLI04421;Reyes Pelayo Prat;F;1954-02-10;72;Miraflores;2024-02-16 00:00:00;Premium;7623.89
CLI04422;Hortensia Montana Alcalde;M;1997-05-22;29;San Borja;2025-01-22 00:00:00;Regular;9441.61
CLI04423;Jose Carlos Acuna;F;1985-03-29;41;San Miguel;2024-06-05 00:00:00;Basico;1313.49
CLI04424;Jose Antonio Arnau Marin;M;1995-10-28;30;Miraflores;2024-10-19 00:00:00;Premium;5717.48
CLI04425;Begona Capdevila Ferrer;M;2004-04-30;22;Santiago de Surco;2024-01-23 00:00:00;Basico;2182.34
CLI04426;Jordana Collado Gelabert;M;1975-10-05;50;Miraflores;2025-01-12 00:00:00;Basico;1104.04
CLI04427;Elpidio Serrano Diaz;F;1970-10-12;55;Magdalena;2024-08-15 00:00:00;Regular;3841.91
CLI04428;Renata Escudero Goicoechea;F;1955-12-08;70;Ate;2024-12-26 00:00:00;Premium;10196.83
CLI04429;Concepcion Marco Narvaez;M;1955-01-30;71;San Borja;2024-01-25 00:00:00;Premium;10945.34
CLI04430;Graciana Valero-Amaya;F;1992-07-17;33;;2024-06-16 00:00:00;Platino;5518.71
CLI04431;Prudencio Carpio Castrillo;F;1957-09-02;68;Ate;2024-01-07 00:00:00;Basico;1858.18
CLI04432;Amelia Batlle;M;1968-07-28;57;Santiago de Surco;2025-03-15 00:00:00;Premium;5732.81
CLI04433;Danilo Alfonso;M;1983-03-27;43;Santiago de Surco;2025-03-07 00:00:00;Platino;9037.9
CLI04434;Dorotea Larrea Aramburu;F;1966-08-25;59;Comas;2025-03-30 00:00:00;Platino;4395.22
CLI04435;Sebastian Moraleda Castro;F;2003-08-09;22;San Miguel;2025-02-06 00:00:00;Premium;4397.7
CLI04436;Ainara Nereida Moreno Cabrera;F;2005-12-27;20;Miraflores;2025-03-11 00:00:00;Regular;8565.68
CLI04437;Gisela Nebot Tamayo;M;1990-05-24;36;Comas;2024-05-17 00:00:00;Platino;10399.84
CLI04438;Adelaida Duque-Medina;F;1976-01-10;50;Santiago de Surco;2024-05-01 00:00:00;Regular;3188.51
CLI04439;Eli Barba Villanueva;F;1971-07-18;54;Ate;2024-03-31 00:00:00;Basico;1404.65
CLI04440;Narcisa Gimeno Lledo;M;1992-12-18;33;Magdalena;2025-01-23 00:00:00;Regular;4700.94
CLI04441;Octavia del Lumbreras;M;1954-02-21;72;San Borja;2025-03-11 00:00:00;Premium;9052.65
CLI04442;Tere Alejandra Osuna Llabres;F;2002-11-21;23;Ate;2024-03-24 00:00:00;Regular;11399.82
CLI04443;Gisela Grau Munoz;M;2005-03-15;21;San Miguel;2024/Dic/27;Regular;7367.17
CLI04444;Cosme Giralt Paniagua;F;2007-12-19;18;Los Olivos;2025-02-11 00:00:00;Premium;7894.6
CLI04445;Martirio Contreras;F;1997-01-17;29;Magdalena;2024-06-24 00:00:00;Platino;3857.7
CLI04446;Elisabet Vargas;F;1996-09-18;29;Miraflores;2024-06-24 00:00:00;Premium;10160.97
CLI04447;Eligia Mascaro Seco;M;1957-07-23;68;San Miguel;2024-05-18 00:00:00;Regular;4763.31
CLI04448;Asuncion Olalla Moya Gomez;F;1957-05-15;69;San Miguel;2024-04-20 00:00:00;Regular;5015.27
CLI04449;Lope Moliner Garate;M;1975-08-30;50;Miraflores;12/02/2025;Basico;2331.93
CLI04450;Eufemia Lasa Nogues;M;1982-09-09;43;Miraflores;2024-10-24 00:00:00;Regular;5419.65
CLI04451;Gustavo Tomas Oliveras;M;1965-07-09;60;Magdalena;2024-11-15 00:00:00;Platino;5667.55
CLI04452;Celia Gema Olive Pi;F;1980-03-25;46;San Juan de Lurigancho;2025-04-13 00:00:00;Platino;10651.16
CLI04453;Raimundo Patricio Batalla Rius;F;1995-01-03;31;Ate;2024-12-06 00:00:00;Regular;7463.08
CLI04454;Cristobal Calatayud Hidalgo;F;2004-12-12;21;San Miguel;2024-08-09 00:00:00;Basico;1978.74
CLI04455;Felicia Clavero Gonzalez;M;1975-03-06;51;Santiago de Surco;2024-09-07 00:00:00;Regular;9838.48
CLI04456;Remedios Grau;F;1965-06-06;61;Los Olivos;2025-01-09 00:00:00;Premium;3038.62
CLI04457;Edgardo Alberto Salamanca Tejero;M;1997-12-16;28;San Borja;2024-06-20 00:00:00;Basico;1834.35
CLI04458;Ernesto Flor Perera;F;1990-01-12;36;San Juan de Lurigancho;2024-12-21 00:00:00;Regular;5384.06
CLI04459;Ximena Ribas Ruano;M;2006-02-02;20;San Borja;2025-04-05 00:00:00;Platino;5681.25
CLI04460;Jorge Plaza Arnau;M;1953-09-27;72;Magdalena;2024-06-05 00:00:00;Platino;4135.98
CLI04461;Nilda Martinez Navarrete;F;2003-09-20;22;San Borja;2024-01-12 00:00:00;Regular;7123.43
CLI04462;Yessica Rojas Melero;M;1987-06-09;39;Ate;2024-07-07 00:00:00;Premium;10780.84
CLI04463;Prudencio Matas Calderon;F;2005-05-02;21;Santiago de Surco;2025-01-25 00:00:00;Platino;10046.66
CLI04464;Juanito de Cerda;M;1957-08-26;68;San Borja;2024-07-04 00:00:00;Platino;3628.07
CLI04465;Quirino Edmundo Alcolea Frias;F;1956-05-27;70;Miraflores;2024-09-29 00:00:00;Platino;10785.08
CLI04466;Francisco Jose Roldan Molins;M;1958-06-03;68;Santiago de Surco;2024-04-02 00:00:00;Premium;5839.57
CLI04467;Zacarias Infante Bernat;M;1996-03-03;30;San Borja;2025-01-19 00:00:00;Regular;10932.3
CLI04468;Flavio Ariza Fabra;F;1962-06-05;64;Santiago de Surco;2024-04-20 00:00:00;Platino;4021.22
CLI04469;Ainoa Villar-Castaneda;M;1997-06-17;29;San Miguel;22/04/2024;Premium;9435.13
CLI04470;Concepcion Llorente Gil;M;1970-12-13;55;Magdalena;2024-07-21 00:00:00;Regular;11468.52
CLI04471;Constanza Casanovas Guerra;F;1973-04-19;53;Santiago de Surco;2024/Dic/28;Regular;5902.16
CLI04472;Edgar Rosell;F;1987-10-22;38;Santiago de Surco;2024-02-03 00:00:00;Regular;6540.72
CLI04473;Julieta Ruiz Soria;F;1995-07-27;30;San Borja;2024-09-09 00:00:00;Platino;3660.29
CLI04474;Francisco Jose Paniagua-Gelabert;M;1962-04-06;64;Ate;2025-04-18 00:00:00;Regular;4909.75
CLI04475;Candido Mendoza Rosales;F;1967-03-22;59;Comas;2025-02-02 00:00:00;Regular;10427.0
CLI04476;Beatriz Vendrell Coloma;F;2005-09-03;20;Miraflores;2024-10-12 00:00:00;Basico;1290.93
CLI04477;Mariana de Bermudez;M;1985-10-06;40;Miraflores;2025-03-04 00:00:00;Regular;11284.51
CLI04478;Renata Franch Gomila;M;2008-03-29;18;Miraflores;2025-03-03 00:00:00;Basico;2130.11
CLI04479;Adrian Uribe Priego;F;1996-06-28;30;Los Olivos;2024-03-08 00:00:00;Basico;1722.27
CLI04480;Marcos Solis Cordero;M;2005-09-26;20;Los Olivos;2024-04-13 00:00:00;Premium;11066.75
CLI04481;Ema del Carnero;F;1989-05-20;37;Magdalena;2025-01-21 00:00:00;Platino;5696.1
CLI04482;Modesto Ocana Olivera;F;1975-02-22;51;Magdalena;2024-02-16 00:00:00;Regular;9674.76
CLI04483;Bautista Rodrigo Alvarado;F;1982-04-15;44;San Miguel;04/02/2025;Basico;2728.07
CLI04484;Gisela Garces Bermudez;M;1961-10-11;64;San Miguel;2024-01-01 00:00:00;Regular;11005.4
CLI04485;Feliciana Herrera Escamilla;F;1973-07-11;52;San Juan de Lurigancho;2024-04-08 00:00:00;Premium;6338.03
CLI04486;Florentino Ayuso Llopis;M;1953-03-05;73;Magdalena;2024-04-12 00:00:00;Platino;5485.91
CLI04487;Marc Cristian Iglesias Farre;F;1973-11-01;52;Comas;2024-01-10 00:00:00;Premium;5154.02
CLI04488;Perlita Jorda;F;1978-08-07;47;Los Olivos;2024-05-31 00:00:00;Basico;1123.91
CLI04489;Danilo Alegre Reguera;M;1953-11-09;72;Miraflores;2024-09-03 00:00:00;Regular;6609.44
CLI04490;Natalio Fabian Sanchez Barragan;M;2007-02-21;19;Comas;2024-01-25 00:00:00;Regular;3809.59
CLI04491;Zoraida Arco Soler;F;2000-01-06;26;Comas;2024-07-30 00:00:00;Basico;2417.69
CLI04492;Emelina Bravo Canales;F;1963-02-08;63;Santiago de Surco;2024-08-19 00:00:00;Basico;2470.13
CLI04493;Morena Berenguer Cuervo;F;1988-08-05;37;Miraflores;2024-08-29 00:00:00;Premium;9783.68
CLI04494;Esteban Palomar-Pla;F;1961-05-15;65;Los Olivos;2024-11-17 00:00:00;Premium;4951.49
CLI04495;Ambrosio Rosendo Raya Rivera;M;1964-02-27;62;Los Olivos;2024-11-05 00:00:00;Regular;8726.51
CLI04496;Maricela Miguel Aguado;M;1985-11-25;40;San Miguel;2024-04-13 00:00:00;Regular;4732.56
CLI04497;Sebastian Riba-Carreras;M;1995-04-20;31;San Juan de Lurigancho;2025-02-27 00:00:00;Regular;7453.85
CLI04498;Remigio Cervantes Piquer;M;1996-05-20;30;Los Olivos;2024-09-08 00:00:00;Basico;2628.8
CLI04499;Isidro del Marquez;M;1993-05-08;33;Comas;2024-12-02 00:00:00;Premium;4623.44
CLI04500;Belen Marti-Tomas;F;2006-09-17;19;;2025-04-13 00:00:00;Premium;11479.2
CLI04501;Gaspar Higueras Miralles;F;1983-12-21;42;San Miguel;2025-02-18 00:00:00;Regular;8340.0
CLI04502;Julieta de Juarez;F;1984-11-21;41;San Miguel;2025-04-11 00:00:00;Basico;1089.98
CLI04503;Aaron Portero Castello;M;1989-04-03;37;Ate;2024-10-27 00:00:00;Basico;1063.77
CLI04504;Florencia Gallo Iniguez;M;1991-04-14;35;San Borja;2025-03-20 00:00:00;Platino;6168.46
CLI04505;Felix Gallart Benet;F;2003-06-02;23;Miraflores;2024-12-22 00:00:00;Regular;4364.4
CLI04506;Victoria de Suarez;F;1986-02-18;40;Los Olivos;2024-10-18 00:00:00;Premium;8293.83
CLI04507;Hipolito de Heredia;F;1980-12-01;45;Magdalena;2024-07-25 00:00:00;Basico;2185.01
CLI04508;Felipa del Martinez;F;1971-07-08;54;Ate;2024-12-22 00:00:00;Basico;1489.82
CLI04509;Ricarda Porta;M;1981-08-10;44;San Juan de Lurigancho;2024-05-17 00:00:00;Premium;5353.26
CLI04510;Bernabe Rincon Amat;M;1957-02-01;69;San Miguel;2024-07-07 00:00:00;Basico;2473.42
CLI04511;Chucho Tena;M;1986-12-14;39;San Juan de Lurigancho;2024-06-07 00:00:00;Basico;2314.07
CLI04512;Jose Angel Benet Tovar;F;1973-03-29;53;;2024-04-26 00:00:00;Regular;9217.25
CLI04513;Maximiano de Arevalo;M;1975-11-16;50;;2024-08-29 00:00:00;Regular;10789.82
CLI04514;Joaquin Vives Cruz;F;1990-03-09;36;San Miguel;2024-09-18 00:00:00;Platino;6036.87
CLI04515;Alba Benavides Belda;M;1981-10-18;44;Los Olivos;2024-10-09 00:00:00;Regular;7124.44
CLI04516;Paco Baron Salmeron;M;2004-09-25;21;Miraflores;2024-04-14 00:00:00;Premium;4750.16
CLI04517;Begona Iniesta Barros;F;1980-06-28;46;San Miguel;2024-05-25 00:00:00;Basico;2732.87
CLI04518;Perlita Toledo;M;1960-08-02;65;Miraflores;2025-04-03 00:00:00;Platino;6212.19
CLI04519;Maria Jose Dalila Gaya Salamanca;M;1993-03-22;33;Los Olivos;2024-12-07 00:00:00;Premium;6065.59
CLI04520;Reyes Bayon Sandoval;F;1983-10-08;42;Comas;2024-04-23 00:00:00;Regular;8252.41
CLI04521;Mar Elorza Feliu;M;1971-10-30;54;San Miguel;2024-08-08 00:00:00;Basico;1997.13
CLI04522;Corona Obdulia Rosell Ferrandez;M;1977-01-06;49;;2024-09-03 00:00:00;Regular;6394.18
CLI04523;Laura Carballo Roldan;M;2001-04-30;25;San Juan de Lurigancho;2025-02-16 00:00:00;Platino;11389.03
CLI04524;Maria Pilar Collado Vicente;F;1953-06-20;73;;2024-06-04 00:00:00;Platino;7905.55
CLI04525;Adrian Domingo Solana Villar;M;1988-02-29;38;San Juan de Lurigancho;2024-06-07 00:00:00;Basico;2540.55
CLI04526;Calista Gonzalez Bas;M;1960-02-11;66;San Miguel;2025-04-11 00:00:00;Premium;7683.56
CLI04527;Elvira Estrada Reig;F;2003-08-15;22;San Miguel;2025-03-01 00:00:00;Basico;2562.47
CLI04528;Ovidio Arnal Garzon;M;1963-07-20;62;San Juan de Lurigancho;2024-12-31 00:00:00;Platino;9337.69
CLI04529;Maria Cristina Luna Calatayud;M;1972-01-03;54;Los Olivos;2024-05-15 00:00:00;Basico;2427.43
CLI04530;Maxima Chaves Olmedo;F;1973-05-31;53;Magdalena;2024-08-09 00:00:00;Platino;3697.07
CLI04531;Raquel Sol Fuster Ocana;M;1977-06-28;49;San Borja;2025-02-15 00:00:00;Premium;7626.32
CLI04532;Teodora Royo Palacio;F;1987-02-12;39;Ate;2024-04-18 00:00:00;Regular;10488.9
CLI04533;Araceli Arenas;M;1978-08-07;47;Miraflores;2024-05-01 00:00:00;Platino;8961.49
